cod_departamento;cod_municipio;cod_postal;limite
86;757;862020;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
86;568;862040;Cl 41-Cl 8A-Kr 38A-Kr 15
86;569;862060;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
88;001;880001;Mar Caribe-Limite Urbano-Mar Caribe-Mar Caribe
88;001;880007;Limite Urbano-San Luis-Mar Caribe-Mar Caribe
88;001;880008;San Luis-Mar Caribe-Mar Caribe-Mar Caribe
88;564;880027;Limite Urb. (Providencia) Y Mar Caribe-Mar Caribe-Mar Caribe-Mar Caribe
88;564;880028;Mar Caribe-Limite Urb. (Sta. Catalina) Y Mar Caribe-Mar Caribe-Mar Caribe
88;564;862080;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
91;001;910001;Limite Urbano-Rio Amazonas-Limite Urbano-Limite Urbano
91;001;910007;Municipio Tarapaca-Rio Puret√Â Y Q- Agua Blanca-Limite Brasil-Municipio  Puerto Nari√Ëo
91;001;910008;Rio Puret√Â Y Q- Agua Blanca-Rio Amazonas-Limite Brasil-Municipio Puerto Nari√Ëo
91;540;911017;M. Tarapaca Y Per√Ö-R√Ço Amacayacu-Municipio Leticia-Per√Ö
91;540;911018;R√Ço Amacayacu-R√Ço Amazonas-Leticia-Per√Ö
91;798;911037;Municipio La Pedrera-R√Ço Putumayo-Brazil-R√Ço Alegr√Ça
91;798;911038;R√Ço Putumayo-R√Ço Cotuhe-Brazil-Per√Ö
91;798;911039;Municipio La Pradera-Per√Ö-R√Ço Caudaloso-M. Puero Arica
91;536;912017;M. Puerto Santander-Municipio  El Encanto-R√Ço Permanente-Municipio La Chorrera
91;536;912018;M. Puerto Santander-Per√Ö-R√Ço Yur√Ç- Quebrada Carijona-R√Ço Permanente
91;536;912019;M. Pto Santander Y Mirit√Ç-Per√Ö-Municipio La Pedrera-Quebrada Carijona
91;263;913017;M. Puerto Alegr√Ça-R√Ço Mo√Â (Ca√Ëo Menaje)-Municipio La Chorrera-Per√Ö
91;263;913018;R√Ço Mo√Â (Ca√Ëo Menaje)-R√Ço Esperanza-Municipio La Chorrera-Per√Ö
91;263;913019;R√Ço Y La Chorrera-Per√Ö-M. Puerto Arica-Per√Ö
91;530;913057;Mpio. Leguizamo Y Solano-Municipio El Encanto-Municipio La Chorrera-Pa√Çs Per√Ö
91;405;914057;Municipio Solano-M. El Encanto Y Pto Arica-M. Puerto Santander-M. Puerto Alegria
91;669;915017;Municipio Solano-Municipio La Chorrera-R√Ço Permanente-Municipio La Chorrera
91;669;915018;M. Mirit√Ç Parana-R√Ço Permanente-M. Mirit√Ç Parana-R√Ço Permanente
91;669;915019;R√Ço Permante-Municipio Puerto Arica-R√Ço Permanente-Municipio La Chorrera
91;430;916017;M. Solano Y Pacoa-Municipio Mirit√Ç Paran-Municipio Pacoa-M. Mirit√Ç Paran
91;460;916057;M. Solano- Pacoa- Pto Alegria-R√Ço Mirit√Ç Paran√Å-M. La Pedrera-R√Ço Mirit√Ç Paran√Å
91;460;916058;R√Ço Mirit√Ç Paran√Å-M. Puerto Santander-Municipio La Pedrera-M. Puerto Santander
91;407;917017;Municipio Pacoa-R√Ço Caudaloso-Municipio Taraira-Municipio Miriti - Paran
91;407;917018;R√Ço Caudaloso-Municipio Tarapaca-Brazil-M. Puerto Arica
91;540;880020;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
91;798;911010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
91;536;911030;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
91;263;912010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
91;530;913010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
91;405;913050;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
91;669;914050;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
91;407;915010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
94;001;940001;B. Limonar- Porv.- Gal√Ån- L. U.-B. Esperanza- L. U.-B. Voragine- Liber.- L. U.-Rio In√Çrida
94;001;940007;Municipio Cumaribo-Municipio Cacahual-Pa√Çs Venezuela-R√Ço In√Çrida
94;001;940008;R√Ço In√Çrida-Municipio Puerto Colombia-Municipio Cacahual-R√Ço In√Çrida Y Ca√Ëo Santa Cruz
94;001;940009;R√Ço In√Çrida-Municipio Puerto Colombia-Ca√Ëo Santa Cruz-R√Ço (Permanente)
94;001;940017;R√Ço In√Çrida-Municipio Puerto Colombia-R√Ço (Permanente)-Municipio Morichal
94;001;940018;Ca√Ëo Wi√Ëa-R√Ço In√Çrida-Ca√Ëo Wi√Ëa Y R√Ço In√Çrida-Mpio. Barranco Minas Y Morichal
94;001;940019;Ca√Ëo Piapoco Y Mpio. Barranco Minas-Ca√Ëo Wi√Ëa Y R√Ço In√Çrida-R√Ço In√Çrida-Mpio. Barranco Minas
94;001;940027;Ca√Ëo Boc√Ìn-Ca√Ëo Piapoco Y R√Ço In√Çrida-R√Ço In√Çrida-Ca√Ëo Boc√Ìn
94;001;940028;Municipio Cumaribo-Ca√Ëo Boc√Ìn-R√Ço In√Çrida-Municipio Barranco Minas
94;886;941017;Ca√Ëo Changuita Y Pa√Çs Venezuela-Pa√Çs Venezuela-Pa√Çs Venezuela-Ca√Ëo Chiguire Y R√Ço (Permanente)
94;886;941018;Ca√Ëo Changuita-Municipio Puerto Colombia-Ca√Ëo Chiguire Y R√Ço (Permanente)-Municipio In√Çrida
94;884;941037;R√Ço Guain√Ça Y Pa√Çs Venezuela-Pa√Çs Brasil-Ca√Ëo Copei- Tomo Y Dinde-Ca√Ëo Naqu√Ân Y R√Ço Guain√Ça
94;884;941038;R√Ço Guain√Ça-Municipio Pana Pana-Ca√Ëo Naqu√Ân-Municipio Pana Pana
94;884;941039;Mpio. In√Çrida Y Ca√Ëo Arzamasa-Mpio. Pana Pana Y R√Ço Guain√Ça-R√Ço Guain√Ça-Municipio In√Çrida
94;884;941047;Municipio In√Çrida Y Cacahual-Ca√Ëo Arzamasa Y R√Ço Guain√Ça-Pa√Çs Venezuela-R√Ço (Permanente)
94;883;942017;Municipio Puerto Colombia-Pa√Çs Brasil Y Ca√Ëo Bocachico-Pa√Çs Venezuela-Municipio Puerto Colombia
94;883;942018;Ca√Ëo Bocachico-Municipio Guadalupe-Pa√Çs Venezuela-Pa√Çs Brasil
94;885;942057;Municipio San Felipe-Pa√Çs Brasil-Pa√Çs Venezuela-Pa√Çs Brasil
94;887;943017;Municipio Puerto Colombia-Pa√Çs Brasil-R√Ço Memach√Ç Y Pa√Çs Brasil-Ca√Ëo Mirt√Ç Y R√Ço (Permanente)
94;887;943018;Mpio. Pto. Colombia Y Morichal-Pa√Çs Brasil-Mpio. Pto. Colom.- Ca√Ëo Mirt√Ç Y R√Ço (Per.)-Q/Da. Pac√Ö Y R√Ço (Permanente)
94;887;943019;Municipio Morichal-R√Ço Isana Y Pa√Çs Brasil-Q/Da. Pac√Ö Y R√Ço (Permanente)-Municipio Papunaua
94;888;943057;R√Ço In√Çrida-Ca√Ëo Mico Y Mpio. Pana Pana-Municipio In√Çrida-R√Ço In√Çrida Y Ca√Ëo Mico
94;888;943058;R√Ço In√Çrida Y Ca√Ëo Mico-Municipio Pana Pana-Municipio Pana Pana-Mpio. El Retorno Y Papunaua
94;888;943059;Mpio. Mapiripana Y Ca√Ëo Mosquito-R√Ço In√Çrida-R√Ço In√Çrida-Municipio Mapiripana
94;888;943067;Mpio. Mapiripana Y Barranco Minas-Ca√Ëo Mosquito Y R√Ço In√Çrida-Mpio. In√Çrida Y R√Ço In√Çrida-Municipio Mapiripana
94;343;944017;Mpio. Cumaribo E In√Çrida-Ca√Ëo Cuica Y R√Ço (Permanente)-Municipio In√Çrida-Ca√Ëo Minisiare
94;343;944018;Ca√Ëo Minisiare- Cuica Y R√Ço (Permanen.)-Mpio. Morichal E In√Çrida-Ca√Ëo Cuica Y Mpio. In√Çrida-Municipio Mapiripana
94;343;944019;Municipio Cumaribo-Ca√Ëo Minisiare-Ca√Ëo Minisiare-Municipio Mapiripana
94;663;944057;Municipio Cumaribo-Ca√Ëo Wi√Ëa Y Mapirriare-Municipio Barranco Minas-Municipio Cumaribo
94;663;944058;Mpio. Cumaribo- Ca√Ëo Wi√Ëa Y Mapirriare-Municipio Morichal-Municipio Barranco Minas-Ca√Ëo Mapiripana
94;663;944059;Mpio. Cumaribo Y San Jose Del Guavi.-Mpio. Morichal Y San Jose Del Guaviare-Ca√Ëo Mapiripana Y Mpio. Morichal-Mpio. San Jose Del Guaviare
94;886;917010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
94;883;941010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
94;343;942010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
97;001;970001;Rio Vaup√Âs- B. Palmeras Y  L. U.-R. Vaup√Âs- B. Belarmino-L. U.-B. Nab. B.- Inaya Y Bela. Correa-Rio Vaup√Âs
97;001;970007;Municipio Papunaua-Ca√Ëo Pirabot√Ìn Y R√Ço Querary-Pa√Çs Brasil-Municipio Papunaua
97;001;970008;Ca√Ëo Pirabot√Ìn Y R√Ço Querary-R√Ço Vaup√Âs-Pa√Çs Brasil-Mpio. Papunaua Y Caruru
97;001;970009;R√Ço Vaup√Âs-Municipio Pacoa-Mpio. Yavarate Y Pa√Çs Brasil-Municipio Caruru
97;889;971007;Mpio. Mit√Ö Y Pa√Çs Brasil-Pa√Çs Brasil-Quebrada Mac√Ö-Municipio Mit√Ö
97;889;971008;Pa√Çs Brasil-Pa√Çs Brasil-Pa√Çs Brasil-Quebrada Mac√Ö
97;511;972007;Mpio. Caruru Y Mit√Ö-Mpio. Solano Y Puerto Alegria-R√Ço Cananari-Mpio. Miraflores Y Solano
97;511;972008;Municipio Mit√Ö-M. Pto. Alegria- Miriti - Paran Y La Pedrera-Mpio. Taraira Y Pa√Çs Brasil-R√Ço Cananari
97;666;972047;Pa√Çs Brasil-Municipio La Pedrera-R√Ço Ujca Vica Y (Permanente)-Mpio. Pacoa Y La Pedrera
97;666;972048;Pa√Çs Brasil-Municipio La Pedrera-Pa√Çs Brasil-R√Ço Ujca Vica Y (Permanente)
97;161;973001;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
97;161;973007;Municipio El Retorno-R√Ço Vaup√Âs-Mpio. Papunaua Y Mit√Ö-Municipio Miraflores
97;161;973008;Mpio. Miraflores Y R√Ço Vaup√Âs-Municipio Pacoa-Municipio Mit√Ö-Mpio. Miraflores Y Pacoa
97;777;973047;Municipio El Retorno-Mpio. Caruru Y Mit√Ö-Ca√Ëo Papu√Ëa Y Mpio. Mit√Ö-Mpio. El Retorno Y Caruru
97;777;973048;Municipio El Retorno-Municipio Mit√Ö-Mpio. Morichal Y Pana Pana-Ca√Ëo Papu√Ëa Y R√Ço (Permanente)
97;666;944010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
99;001;990001;Rio Orinoco  Y  Limite Urbano-Rio Orinoco  Y  Limite Urbano-Rio Orinoco-Limite Urbano
99;001;990007;Venezuela-R√Ço Bita-Venezuela-Ca√Ëo Juriepe
99;001;990008;Venezuela-R√Ço Bita-Ca√Ëo Juriepe-Municipio La Primavera
99;001;990009;R√Ço Bita-Municipio Cumaribo-R√Ço Permanente-Municipio La Primavera
99;001;990017;R√Ço Bita-Ca√Ëo Mesetas-Venezuela-R√Ço Bita
99;001;990018;Ca√Ëo Mesetas-Municipio Cumaribo-Venezuela-Municipio Cumaribo
99;773;991001;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
99;773;991007;Mpio. Pto. Carre√Ëo Y La Primavera-Ca√Ëo Tuparrito Y Tuparro-Pa√Çs Venezuela-Ca√Ëo Tuparrito Y R√Ço (Permanente)
99;773;991008;Ca√Ëo Tuparrito Y Mpio. La Primavera-R√Ço Tuparro-R√Ço Tuparro-Municipio La Primavera
99;773;991009;R√Ço Tuparro-R√Ço Vichada-Sendero (Camino De Herradura)-Ca√Ëo Coneppe Y R√Ço (Permanente)
99;773;991017;R√Ço Tuparro-R√Ço Vichada-Pa√Çs Venezuela-V√Ça Sta. Rita-Buenavista Y Sendero
99;773;991018;R√Ço Vichada-Ca√Ëo Matav√Ân-Pa√Çs Venezuela-Ca√Ëo Sirare Y R√Ço (Permanente)
99;773;991019;R√Ço Vichada-Ca√Ëo Matav√Ân-Ca√Ëo Sirare Y R√Ço (Permanente)-Ca√Ëo Dume
99;773;991027;Ca√Ëo Matav√Ân-Municipio In√Çrida-Pa√Çs Venezuela-R√Ço (Permanente)
99;773;991028;Ca√Ëo Matav√Ân Y Dume-Mpio. In√Çrida Y Barranco Minas-R√Ço (Permanente)-Ca√Ëo Chupabe
99;773;991029;R√Ço Vichada-Ca√Ëo Chupabe Y Dume-Ca√Ëo Dume-Ca√Ëo Chupabe Y R√Ço (Permanente)
99;773;991037;R√Ço Vichada Y Ca√Ëo Chupabe-R√Ço Uv√Å Y Guaviare-Ca√Ëo Chupabe-Ca√Ëo Segua Y M√Öribo
99;773;991038;R√Ço Iteviare-Municipio San Jose Del Guaviare-Municipio Mapiripana-Municipio Mapirip√Ån
99;773;991039;R√Ço Uv√Å-R√Ço Iteviare-Mpio. Mapiripana Y Barranco Minas-Mpio. Puerto Gait√Ån
99;773;991047;R√Ço Vichada- C√Ë. M√Öribo Y Segua-R√Ço Uv√Å-Ca√Ëo Segua-Municipio Puerto Gait√Ån
99;773;991048;V√Ça El Viento-Tres Matas-R√Ço Vichada-V√Ça Tres Matas-Pto. Rico Y Sendero-Municipio Puerto Gait√Ån
99;773;991049;V√Ça Tres Ma.-C√Ë. El Tig.-Palma.Y C√Ë. Uriba-R√Ço Vichada-R√Ço Vichada-V√Ça Tres Matas-Pto. Rico Y Sendero
99;773;991057;Mpio. La Primavera Y R√Ço Tuparro-C√Ë. Uriba Y V√Ça Palmarito-C√Ë. Marra-Ca√Ëo Coneppe Y R√Ço (Permanente)-Sendero
99;773;991058;Municipio La Primavera-V√Ça Tres Matas-Ca√Ëo El Tigre-Sendero-V√Ça Tres Matas-El Jord√Ån
99;773;991059;Mpio. Sta. Rosalia Y La Primavera-V√Ça El Viento-Tres Matas-V√Ça Tres Matas- El Jord√Ån-Municipio Puerto Gait√Ån
99;524;992001;Cl 1-Cl 13-Kr 13-Kr 4
99;524;992007;Pa√Çs Venezuela-V√Ça La Primavera-Pto. Carre√Ëo-Municipio Puerto Carre√Ëo-V√Ça Fundo De Hato Mayor-Nva. Antioquia
99;524;992008;R√Ço Meta Y V√Ça La Primavera-Pto. Carre√Ëo-Sendero (Camino De Herradura)-Municipio Puerto Carre√Ëo-R√Ço Meta Y V√Ça Sta. Barb√Åra-Ca√Ëo Bravo
99;524;992009;Sendero (Camino De Herradura)-Municipio Cumaribo-Municipio Puerto Carre√Ëo-Sendero (Camino De Herradura)
99;524;992017;Municipio Paz De Ariporo-Municipio Cumaribo-V√Ça Sta. Barb√Å.-C√Ë. Bravo Y Sendero-V√Ça La Primavera-Muriva Y Sendero
99;524;992018;Mpio. Trinidad Y Paz De Ariporo-Municipio Cumaribo-V√Ça La Primavera-Muriba Y Sendero-Municipio Santa Rosalia
99;624;995007;Municipio Trinidad-V√Ça El Santuario-Canj√Ân-Municipio La Primavera-V√Ça Canj√Ân-Is. Guanapalo Y M. San L. De P.
99;624;995008;V√Ça El Santuario-Canj√Ân-V√Ça Guacacias-Nazareth-Municipio La Primavera-Mpio. Orocu√Â Y Pto. Gait√Ån
99;624;995009;V√Ça Guacias-Nazareth-Municipio Cumaribo-Municipio La Primavera-Municipio Puerto Gait√Ån
99;624;972040;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
05;001;050001;Cl  77 Y 78-Cl  49-Kr  51- Cl 67 Y Kr 45-Rio Medellin  Y  Kr  61
05;001;050002;Cl 126  Y  M. Bello-Cl  97A-  95A  Y  96A-M. Bello-Kr 46- Cl 107 Y Kr 32
05;001;050003;Cl 103- 104- 106 Y 105-Cl 98- 97A-96- 94- 95A-Kr  32-Rio Medellin
05;001;050004;Cl 98- 97A- 96 Y  94A-Cl 86- 86A Y 88-Kr  45A-R. Med.- Kr 55- 53A Y Cl 88
05;001;050005;Cl  94-  95A  Y  96A-Cl 78- 80 Y 83B-Limite Urbano-Kr  45 Y 45A
05;001;050006;Kr 55- Cl 88- K 53A- C 86 Y 88-Cl 77 Y 78-Kr  45-Rio Medellin
05;001;050007;Municipio Copacabana-Via Principal-Municipio Guarne-Limite Urbano
05;001;050011;Cl 78- 80 Y 83B-Cl 66- 66D-66E- 66F-Limite Urbano-Kr  45
05;001;050012;Cl 67- 66- 66D- 66E Y 66F-Cl  49-Kr 39- Cl 64 Y Kr 35-Kr  51
05;001;050013;Cl 65 Y Limite Urbano-Cl  49-K 19-C 52A-C 56C-K 17Ab-K 23 Y L. U.-Kr  39 Y 35
05;001;050014;K 19-C 52A-C 56C-K 17Ab-17- L. U.-Cl 47- 46 Y Lim. Urb.-Limite Urbano-Cl 49- Kr 11C- Cl 44C Y 44D
05;001;050015;Cl  49-Cl  29-Kr  46 Y 43A-Kr  61- 63 Y 49
05;001;050016;Cl  49-Cl  27 Y 26-Kr 30- 32-Cl 31A Y Kr 31-Kr  46 Y 43A
05;001;050017;Via Principal-Municipio Envigado-Municipio Guarne-Limite Urbano
05;001;050018;Cerro V√Ça Pantanillo-Municipio Envigado-Municipio Envigado-Limite Urbano
05;001;050021;Cl 29- 27- 26-K 31- C 19A- 19 Y L. U-Cl 10- Kr 43A- Cl 1 S Y 3-Limite Urbano-Kr  49
05;001;050022;Cl 10- Kr 43A- Cl 1 S Y 3-Cl 19 S- 21 S Y M. Envig-Kr  11 S  Y  Limite Urbano-Rio Medellin
05;001;050023;Cl 6 S- 2 S- K 80S- Dg 75B Y Cl 3C-Cl 12 S- K 51 S- Cl 12C S-Rio Medellin-Limite Urbano
05;001;050024;Cl  29 Y 30-Cl  2- 4  Y  6 S-Rio Medellin-Kr  70
05;001;050025;Cl  30-Kr  70  Y  Dg 75-Kr  70 Y 69B-Dg 75B- 79- Kr 80 Y 81
05;001;050026;Cl 32- 31- 31A Y 31D-Cl  3C- 4G  Y  Limite Urbano-Kr 81- 80  Y Dg  79-Limite Urbano
05;001;050027;Relieve Monta√Ëoso (Altavista)-Municpio Itagui-Limite Urbano-Camino Itagui - Altavista
05;001;050028;Relieve Mon. Al Nortre De Aguas F.-Relieve Monta√Ëoso (Altavista)-L√Çmite Urbano-V√Ça Itag√Úi-Cerro De Ebejico
05;001;050029;Cerro (Nacimiento) Q/Da. La Sucia-Municipio La Estrella-V√Ça Itag√Úi-Cerro De Ebejico-Municipio Heliconia
05;001;050031;Cl  47D-Cl  33-Kr  66B  Y  63D-Kr  81  Y  80
05;001;050032;Cl  47D  Y  Kr  96-Cl 32- 31B  Y  31D-Kr  81 Y  80-Kr 106A- 93  Y  Lim Urb
05;001;050033;Cl 48A- 48  Y  Limite Urbano-Cl 32B- 33A Y Lim Urb-Cl 47D- 47A- K 96- C 39- K 106A Y 93-Kr 130 Y Limite Urbano
05;001;050034;Cl  80 Y 78-Cl  47D-Rio Medellin  Y  Kr  63-Kr  80  Y  Dg 80
05;001;050035;Quebrada  La Iguana-Cl 47D- 48A Y 48-Kr  80-Limite Urbano
05;001;050036;Cl 64  Y  Limite Urbano-Quebrada  La Iguana-Cl  72 Y 68-Limite Urbano
05;001;050037;Alto Del Boquer√Ìn-Relieve Mon. Al Norte De Aguas Frias-Limite Urbano- Rio-Q/Da. (Cerro Del Mpio. Palmitas)
05;001;050041;Cl  92  Y  93A-Cl  72 Y 68-Dg  80  Y Kr  80-Kr  97 Y Limite Urbano
05;001;050042;Cl 103E- 104- 104C Y Kr 78-Cl  94-Rio Medellin-Kr  76 Y 78
05;001;050043;Cl 107-107A-Q. La Monta√Ëita Y M. Bello-Cl 94- 93A Y 93-Kr  76- 78 Y 80-Kr 87  Y  Limite Urbano
05;001;050044;Cl 120-121- Q. La Monta√Ëita Y M. Bello-Cl 103E- Kr 64C- Cl 104- 104C Y Kr 78-Rio Medellin-Kr 80
05;001;050047;Municipio Bello-L√Çmite Urbano-Limite Urbano-Quebrada La Iguan√Å
05;001;050048;Municipio San Jeronimo-Alto Del Boquer√Ìn Y Relieve Mon.-Municipio San Pedro De Los Milagros-Municipio Ebejico
05;664;051017;M. Entrerrios Y Belmira-M. Bello Y Copacabana-Municipio Don Matias-Municipio San Jeronimo
05;079;051027;Municipio Don Matias-R√Ço Medellin-Municipio Don Matias-Municipio Girardota
05;079;051028;V√Ça Medell√Çn-Santo Domingo-Mpio. San Vicente Y Concepci√Ìn-Municipio Santo Domingo-Municipio Girardota
05;308;051037;Municipio Don Matias-Limite Urbano-Municipio Barbosa-Municipio Copacabana
05;308;051038;Limite Urbano-Municipio Guarne-M. Barbosa Y San Vicente-Municipio Copacabana
05;212;051047;V. Zarzal La Luz- Z. Curazao Y M.Girardota-V. El Pinar- La Veta Y M. Bello-V. La Veta- El Noral Y  Anc√Ìn 2-Municipio Bello
05;212;051048;V. Salado- Sabaneta Y M. Girardota-V. La Lomita- Granizal Y M. Bello-Alto De La Sierra Y M. Guarne-Mpio. Bello Y Medellin
05;088;051051;Dg 50A- 51 Y 52-Cl  20C-M. Copacabana-Kr  50
05;088;051052;Cl  33 Y 27-Cl 20 Y Q. La Monta√Ëita-Kr  50-Limite Urbano
05;088;051053;Kr 58A- 56A Y 63A-Cl  33-Kr  43- 50 Y Cl 46-Limite Urbano
05;088;051054;Limite Urbano-Cl  52-Kr 58A Y Ak 49B-Limite Urbano
05;088;051057;Limite Urbano-Municipio Medellin-Municipio Copacabana-Municipio Medellin
05;088;051058;M. San Pedro De Los Milagros-Municipio Medellin-Limite Urbano-Municipio San Jeronimo
05;088;051059;M. San Pedro De Los Milagros-Limite Urbano-Municipio Copacabana-Rio Permanente
05;656;051077;Municipio Sopetran-M. Medellin-M. San Pedro De Los Milagros-Municipio Ebejico
05;658;051417;M. San Andres De Cueira-Municipio Belmira-M. Santa Rosa De Osos-M. San Andres De Cueira
05;086;051427;Municipio San Jose De La Monta√Ëa-M. San Pedro De Los Milagros-M. Entrerrios Y Sta Rosa De O.-M. Libora- Olaya Y Sopetran
05;264;051437;Municipio Belmira-M. San Pedro De Los Mi.-M. Sta Rosa De Osos-Municipio Belmira
05;761;051447;Municipio Olaya-M. San Pedro De Los Milagros-Municipio Belmira-V√Ça Sopetran - Olaya
05;761;051448;Municipio Olaya-M. Ebejico Y San Jerronimo-V√Ça Sonson Olaya-M. Santa Fe De Antioquia
05;501;051457;Municipio Liborina-Municipio Sopetr√Ån-Municipio Sopetr√Ån-M. Sta. F√Â De Antioquia
05;411;051467;San Andres De Cuerquia-Municipio Olaya-Municipio Belmira-Q/Da Y Relive Mont.
05;411;051468;Municipio Sabanagrande-Municipio Olaya-Q/Da Y Relieve Mont.-Municipio Buritica
05;038;051817;Municipio Campamento-Municipio Carolina-Municipio Guadalupe-V√Ça Yarumal - Carolina
05;038;051818;Municipio Yarumal-Municipio Carolina-V√Ça Yarumal - Carolina-M. Santa Rosa De Osos
05;315;051827;M. Anori Y Campamento-Municipio Carolina-M. Amalfi Y Gomez P.-Municipio Angostura
05;310;051837;M. Guadalupe Y Amalfi-Via Carol.-Gom. P. Y Q. La Trapich.-Municipio Yolombo-M. Guad. Y Carolina
05;310;051838;Via Carol.-Gom. P. Y Q. La Trapich.-M. Sta Rosa De Osos-Municipio Yolombo-M. S. R. De Osos Y Carolina
05;150;051847;M. Angostura Y Guadalupe-M. Santa Rosa De Osos-Mpio. Gomez Plata-M. Angost. Y Santa Rosa De O.
05;237;051857;M. Sta. Rosa De Osos-Municipio Barbosa-Mpio. Santo Domingo-R√Ço
05;237;051858;M. Sta. Rosa De Osos-M. Girardot. Y Barbos.-R√Ço-M. San Pedro De Los M.
05;686;051867;M. San Andres De Cuerquia-Via Sta Rosa De Osos - Carolina-M. Yumaral Y Angostura-M. Entierros- Belmira Y S.J. De La Monta√Ëa
05;686;051868;M. Carolina Y Gomez P.-Municipio Don Matias-M. Santo Domingo-V√Ça Sta Rosa De O. - Carolina
05;854;052017;Municipio Taraza-R√Ço Caudaloso-Municipio Taraza-Municipio Ituango
05;854;052018;R√Ço Caudaloso-M. Yarumal Y Brice√Ëo-Municipio Yarumal-Municipio _Brice√Ëo
05;134;052027;Municipio Anori-Municipio Angostura-Municipio Anori-Municipio Yarumal
05;887;052037;Municipio Valdivia-R√Ço Nechi-Muncipio Campamento-Muncipio Brice√Ëo
05;887;052038;M. Brice√Ëo Y Rio Nechi-M. Santa Rosa De Osos-Municipio Angostura-M. San Andres De Cueira
05;647;052047;Municipio Toledo-M. San Jose De La Monta√Ëa-Municipio Yarumal-Municipio Sabanalarga
05;819;052057;Municipio Ituango-M. San Andres De Cuerquia-Municipio Brice√Ëo-Municipio Sabanalarga
05;107;052067;Municipio Ituango-Via Valdi.-Brice. Y C. Buenavista-Muncipio Valdivia-Municipio Ituango
05;107;052068;Via Vald.-Brice. Y C. Buenavista-M. Yarumal Y San Andres De C.-Municipio Yarumal-Mpio. Ituango Y Toledo
05;361;052077;Municipio Taraza-Municipio Brice√Ëo-Municipio Valdivia-Q/Da. Pascuita Y R. San Ant.
05;361;052078;Municipio Taraza-Mpio. Peque Y Toledo-Q/Da. Pascui. Y R. San Juani.-Serrania De Ayapel
05;361;052079;M.Tierral.- Montel. Y Pto. Liber.-M. Dabeiba Y Peque-Serrania De Ayapel-Municipio Mutata
05;154;052417;Municipio Ayapel-Quebrada Catalina-Municipio Nechi-M. La Apartada Y Caceres
05;154;052418;Quebrada Catalina-Municipio Zaragoza-M. Nechi Y El Bagre-Municipio Caceres
05;495;052427;M. San Jacinto Del Cauca-R√Ço Cauca Y M. El Bagre-Municipio Montecristo-R√Ço Nech√Ç Y M. Ayapel
05;495;052428;R√Ço Cauca-Municipio Caucasia-R√Ço Nech√Ç Y M. El Bagre-Municipio Caucasia
05;250;052437;Municipio Nechi-R√Ço-Mpio. Montecristo-M. Nechi Y Caucasia
05;250;052438;R√Ço-Municipio Segovia-Mpio. Montecristo-Mpio. Zaragosa
05;895;052447;Municipio Caucasia-Municipio Anori-R√Ço Nechi-Municipio Caceres
05;895;052448;R√Ço Porce-Municipio Segovia-Municipio El Bagre-R√Ço Anori
05;120;052457;M. Montelibano Y Caucasia-R√Ço Cauca-Municipio Caucasia-Municipio Taraz√Å
05;120;052458;R√Ço Cauca-Municipio Anori-M. Caucasia Y Saragoza-Municipio Taraz√Å
05;790;052467;Municipio  Caceres-Municipio Itanguo-R√Ço Taraza-M. P Libertador Y Montelibano
05;790;052468;R√Ço Taraza-Municipio Anori-Municipio Caceres-Municipio Valdivia
05;736;052817;M. Zaragosa- El Bagre Y S.R.Del Sur-Muncipio Remedios-Municipio San Pablo-R√Ço Permanente
05;736;052818;Municipio Zaragosa-Municipio Remedios-R√Ço Permanente-Municipio Amalfi
05;604;052827;Municipio Segovia-M. Yolombo Y Pto. Berrio-M. Yondo Y San Pablo-R√Ço Bagresito
05;604;052828;Municipio Segovia-Municipio Vegachi-R√Ço Bagresito-Mpio. Amalfi Y Vegachi
05;858;052837;Municpios Remedios-Municipio Yali-Municipio Remedios-Municipio Amalfi
05;031;052847;Muncipio Segovia-Relieve Monta√Ëoso-M. Segovia Vegachi-Municipio Anori
05;031;052848;Relieve Monta√Ëoso-Municipio Yolombo-Vegachi-M. Anori Y Guadalupe
05;040;052857;Municipio Zaragoza-Municipio Guadalupe Y Campamento-Municipio Amalfi-M. Taraza Y Caceres
05;885;053017;Municipio Vegachi-Muncipio Yolombo-Municipios Remedios-Municipio Yolombo
